user_id,group,revenue,clicked,converted,retained_7d,complained,segment,device,country
clean_win_control_01954,control,11.78,0,0,0,0,high_value,android,DE
clean_win_control_01214,control,11.55,0,0,1,0,new_user,web,US
clean_win_treatment_01365,treatment,12.32,0,0,1,0,returning_user,web,DE
clean_win_treatment_00675,treatment,9.2,1,0,0,0,returning_user,ios,GB
clean_win_control_00711,control,8.21,0,0,1,0,high_value,ios,DE
clean_win_control_00399,control,9.49,0,0,0,0,high_value,android,CA
clean_win_control_00273,control,8.89,0,1,0,0,returning_user,ios,DE
clean_win_control_01462,control,10.85,1,0,0,0,new_user,web,US
clean_win_treatment_01104,treatment,13.28,0,1,0,0,new_user,ios,US
clean_win_control_01581,control,10.86,0,0,0,0,new_user,ios,CA
clean_win_treatment_00409,treatment,9.47,0,0,0,0,returning_user,android,GB
clean_win_treatment_01940,treatment,9.81,0,0,1,0,returning_user,ios,CA
clean_win_treatment_00660,treatment,13.88,0,0,1,0,high_value,android,US
clean_win_control_00552,control,9.52,0,0,0,0,returning_user,android,DE
clean_win_treatment_00535,treatment,10.5,0,0,0,0,high_value,ios,CA
clean_win_control_01354,control,7.92,1,0,1,0,high_value,web,DE
clean_win_treatment_01698,treatment,13.48,0,0,0,0,new_user,ios,DE
clean_win_control_00755,control,8.95,0,0,0,0,returning_user,web,GB
clean_win_treatment_01894,treatment,9.08,0,0,0,0,returning_user,web,DE
clean_win_control_01852,control,9.42,0,0,1,0,returning_user,android,CA
clean_win_control_00260,control,11.1,0,0,1,0,new_user,web,CA
clean_win_control_01498,control,7.67,0,0,1,0,high_value,web,GB
clean_win_treatment_01452,treatment,9.62,0,0,0,0,high_value,web,GB
clean_win_treatment_00749,treatment,10.0,1,0,1,0,high_value,ios,CA
clean_win_control_01096,control,10.58,0,0,1,0,returning_user,web,DE
clean_win_control_00648,control,10.0,1,0,1,0,high_value,ios,DE
clean_win_control_00898,control,10.11,0,0,1,0,returning_user,ios,CA
clean_win_control_01837,control,9.09,0,0,0,0,returning_user,web,GB
clean_win_control_00644,control,9.88,0,0,0,0,high_value,android,DE
clean_win_control_00674,control,10.97,1,0,1,0,returning_user,ios,GB
clean_win_control_01717,control,11.68,0,0,0,0,returning_user,web,CA
clean_win_treatment_01916,treatment,10.77,1,0,0,0,returning_user,android,CA
clean_win_treatment_01965,treatment,11.07,0,0,0,0,returning_user,android,CA
clean_win_control_01596,control,7.74,0,0,1,0,returning_user,android,US
clean_win_treatment_00674,treatment,11.11,0,1,0,0,new_user,ios,GB
clean_win_treatment_01340,treatment,10.2,0,0,0,0,new_user,ios,GB
clean_win_treatment_00992,treatment,10.1,0,0,1,0,new_user,android,DE
clean_win_control_01251,control,9.78,0,0,1,0,new_user,web,GB
clean_win_control_01794,control,8.84,0,0,0,0,new_user,web,DE
clean_win_control_01272,control,9.55,0,0,0,0,returning_user,web,US
clean_win_control_00640,control,9.66,0,0,0,0,returning_user,ios,DE
clean_win_control_00222,control,8.61,0,0,1,0,returning_user,ios,DE
clean_win_treatment_00641,treatment,12.55,0,0,0,0,new_user,ios,US
clean_win_treatment_01632,treatment,11.28,0,0,0,0,new_user,android,CA
clean_win_treatment_01485,treatment,10.92,0,0,1,0,returning_user,android,US
clean_win_treatment_00919,treatment,9.23,0,0,1,0,new_user,ios,GB
clean_win_treatment_00639,treatment,12.37,0,0,0,0,new_user,android,CA
clean_win_treatment_01126,treatment,9.98,0,0,1,0,returning_user,web,US
clean_win_treatment_01268,treatment,8.45,1,1,1,0,returning_user,web,DE
clean_win_treatment_00546,treatment,11.41,0,1,0,0,high_value,ios,GB
clean_win_control_01147,control,10.34,0,0,1,0,new_user,ios,DE
clean_win_control_00409,control,10.1,0,0,1,0,new_user,android,DE
clean_win_treatment_00136,treatment,11.33,0,0,0,0,new_user,web,DE
clean_win_treatment_00263,treatment,9.78,0,0,0,0,high_value,ios,CA
clean_win_treatment_00461,treatment,12.15,0,0,0,0,returning_user,web,US
clean_win_treatment_01058,treatment,11.51,1,0,0,0,returning_user,android,US
clean_win_control_00868,control,12.35,1,0,1,0,new_user,android,CA
clean_win_treatment_00375,treatment,10.2,0,1,1,0,high_value,web,US
clean_win_treatment_01382,treatment,9.39,0,0,0,0,returning_user,ios,DE
clean_win_control_00542,control,10.22,0,0,1,0,high_value,ios,DE
clean_win_control_00633,control,10.07,0,0,0,0,returning_user,web,US
clean_win_treatment_00313,treatment,11.16,0,0,1,0,returning_user,android,DE
clean_win_treatment_01872,treatment,10.48,0,0,1,0,returning_user,android,DE
clean_win_treatment_01278,treatment,11.61,0,0,1,0,new_user,ios,CA
clean_win_control_01928,control,10.51,0,0,1,0,returning_user,android,CA
clean_win_treatment_01629,treatment,12.4,0,0,1,0,returning_user,web,GB
clean_win_treatment_01954,treatment,9.88,0,0,0,0,new_user,web,GB
clean_win_treatment_01234,treatment,10.63,1,1,1,0,new_user,web,CA
clean_win_control_00417,control,10.55,0,0,1,0,returning_user,web,DE
clean_win_control_01194,control,12.83,0,0,1,0,new_user,android,CA
clean_win_treatment_01184,treatment,9.83,0,0,1,0,high_value,ios,US
clean_win_treatment_00018,treatment,12.57,0,0,0,0,returning_user,android,DE
clean_win_treatment_01450,treatment,10.22,0,0,0,0,new_user,ios,DE
clean_win_control_00209,control,9.13,0,0,0,0,returning_user,android,GB
clean_win_control_01771,control,8.99,0,0,0,0,returning_user,web,GB
clean_win_treatment_00597,treatment,10.15,1,0,1,0,returning_user,web,DE
clean_win_control_01449,control,9.51,1,0,1,0,returning_user,android,CA
clean_win_control_00056,control,10.62,0,0,0,0,new_user,ios,DE
clean_win_treatment_00472,treatment,11.03,0,0,0,0,returning_user,android,US
clean_win_control_01310,control,11.91,0,1,1,0,high_value,ios,GB
clean_win_control_00055,control,10.25,0,0,1,0,returning_user,ios,DE
clean_win_treatment_00753,treatment,12.41,0,1,1,0,returning_user,web,GB
clean_win_treatment_00967,treatment,14.28,0,0,1,1,returning_user,web,DE
clean_win_treatment_01409,treatment,9.81,0,0,0,0,returning_user,android,DE
clean_win_control_01304,control,11.54,0,0,0,0,high_value,android,US
clean_win_control_00223,control,9.92,0,0,0,0,returning_user,android,GB
clean_win_control_00528,control,7.9,0,0,0,0,new_user,android,US
clean_win_treatment_01997,treatment,8.14,0,0,0,0,returning_user,web,CA
clean_win_treatment_01619,treatment,12.07,0,1,1,0,returning_user,web,GB
clean_win_treatment_00801,treatment,7.03,1,0,0,0,new_user,android,DE
clean_win_treatment_01247,treatment,10.11,1,0,1,0,returning_user,android,US
clean_win_treatment_00395,treatment,9.31,1,0,0,0,new_user,web,US
clean_win_treatment_01939,treatment,9.35,0,0,0,0,new_user,android,CA
clean_win_treatment_01006,treatment,8.18,0,1,1,0,returning_user,web,GB
clean_win_control_00187,control,9.31,0,1,1,0,returning_user,ios,GB
clean_win_treatment_00522,treatment,7.97,1,1,0,1,returning_user,ios,CA
clean_win_control_00282,control,9.71,0,0,0,0,high_value,web,DE
clean_win_control_00778,control,10.58,0,0,1,0,returning_user,android,DE
clean_win_treatment_01838,treatment,9.8,0,0,1,0,returning_user,ios,CA
clean_win_treatment_00323,treatment,12.43,1,0,0,0,returning_user,web,CA
clean_win_treatment_00042,treatment,11.36,0,0,0,0,returning_user,web,US
clean_win_control_00058,control,7.56,0,0,1,0,high_value,web,GB
clean_win_control_00606,control,8.09,0,0,0,0,new_user,android,GB
clean_win_control_00960,control,8.57,1,0,0,0,new_user,web,US
clean_win_control_01398,control,9.4,0,0,1,0,new_user,android,GB
clean_win_control_00780,control,9.11,0,0,0,0,returning_user,ios,GB
clean_win_treatment_00041,treatment,9.87,0,0,0,0,new_user,ios,CA
clean_win_control_00316,control,10.26,0,0,1,0,returning_user,ios,DE
clean_win_treatment_01312,treatment,10.63,0,0,0,0,new_user,web,DE
clean_win_control_00554,control,9.05,0,0,0,0,new_user,web,CA
clean_win_control_00942,control,11.37,0,0,1,0,returning_user,web,DE
clean_win_treatment_00259,treatment,10.33,1,0,1,0,returning_user,ios,US
clean_win_control_00555,control,10.59,0,0,0,0,high_value,android,US
clean_win_treatment_01598,treatment,10.65,0,0,1,0,new_user,ios,CA
clean_win_control_01769,control,11.23,0,0,0,0,new_user,android,CA
clean_win_treatment_00825,treatment,9.67,1,0,1,0,new_user,android,CA
clean_win_treatment_01383,treatment,12.17,1,0,1,0,new_user,web,DE
clean_win_control_00165,control,10.8,0,0,1,0,returning_user,android,US
clean_win_treatment_00233,treatment,10.49,0,0,0,0,new_user,ios,CA
clean_win_control_00752,control,10.88,0,0,1,0,high_value,ios,CA
clean_win_treatment_01143,treatment,10.5,1,0,0,0,returning_user,android,US
clean_win_treatment_00924,treatment,10.26,0,0,0,0,returning_user,web,GB
clean_win_control_01763,control,9.0,0,1,1,0,returning_user,web,GB
clean_win_control_01907,control,9.92,0,0,0,0,new_user,android,DE
clean_win_treatment_01391,treatment,10.84,0,0,0,0,returning_user,android,US
clean_win_treatment_01088,treatment,9.12,0,0,1,0,returning_user,web,DE
clean_win_treatment_00291,treatment,7.73,0,0,1,0,new_user,ios,CA
clean_win_treatment_00138,treatment,9.27,1,1,0,0,returning_user,android,DE
clean_win_treatment_00302,treatment,11.94,0,0,0,0,returning_user,ios,US
clean_win_control_00541,control,11.18,0,0,1,0,new_user,ios,CA
clean_win_control_00171,control,10.07,0,0,0,0,returning_user,ios,CA
clean_win_treatment_00616,treatment,10.51,0,0,1,0,new_user,android,DE
clean_win_treatment_00701,treatment,11.64,0,0,0,0,returning_user,ios,US
clean_win_control_00501,control,11.2,0,0,0,0,high_value,web,US
clean_win_treatment_00363,treatment,10.95,1,0,0,0,new_user,web,GB
clean_win_treatment_01966,treatment,10.94,0,0,0,0,returning_user,android,CA
clean_win_control_01047,control,8.3,0,0,1,0,returning_user,ios,US
clean_win_control_00190,control,7.55,0,0,0,0,high_value,ios,DE
clean_win_treatment_00800,treatment,11.0,0,0,1,0,new_user,android,CA
clean_win_treatment_01194,treatment,13.07,0,0,1,0,new_user,ios,GB
clean_win_control_01392,control,11.56,0,0,1,0,returning_user,android,DE
clean_win_control_01916,control,10.0,0,0,0,0,high_value,ios,CA
clean_win_control_00248,control,9.61,0,0,0,0,new_user,android,DE
clean_win_control_01080,control,11.87,0,0,1,0,returning_user,web,CA
clean_win_treatment_01909,treatment,10.48,1,0,1,0,returning_user,web,DE
clean_win_treatment_01272,treatment,11.01,0,0,0,0,high_value,web,DE
clean_win_control_00956,control,10.08,1,0,0,0,new_user,web,DE
clean_win_control_00580,control,11.16,0,0,0,0,returning_user,web,US
clean_win_treatment_00954,treatment,8.32,0,0,1,0,returning_user,android,CA
clean_win_treatment_01263,treatment,11.69,0,0,1,1,returning_user,web,DE
clean_win_treatment_01512,treatment,9.71,0,0,0,0,new_user,ios,DE
clean_win_control_01486,control,10.94,0,0,0,0,new_user,ios,GB
clean_win_control_00292,control,8.85,0,1,1,0,new_user,web,DE
clean_win_control_01174,control,10.23,1,0,1,0,returning_user,web,CA
clean_win_treatment_00354,treatment,9.93,0,0,1,0,returning_user,ios,US
clean_win_control_01743,control,10.23,1,0,1,0,returning_user,android,CA
clean_win_treatment_00081,treatment,8.16,1,0,1,0,returning_user,ios,US
clean_win_treatment_00219,treatment,9.86,0,0,0,0,returning_user,android,CA
clean_win_treatment_00507,treatment,6.56,0,0,0,0,returning_user,ios,GB
clean_win_treatment_01379,treatment,10.45,0,0,0,0,new_user,android,CA
clean_win_treatment_00342,treatment,11.78,1,0,1,0,high_value,ios,GB
clean_win_control_01051,control,10.28,0,0,0,0,returning_user,android,CA
clean_win_control_01764,control,11.63,0,1,0,0,new_user,ios,GB
clean_win_treatment_00934,treatment,11.48,0,0,1,0,returning_user,ios,CA
clean_win_control_00116,control,8.52,0,0,1,0,returning_user,android,GB
clean_win_treatment_01361,treatment,11.92,0,0,1,0,returning_user,ios,GB
clean_win_treatment_00321,treatment,11.53,0,0,0,0,returning_user,ios,DE
clean_win_treatment_01316,treatment,11.48,0,0,1,0,returning_user,android,GB
clean_win_treatment_00965,treatment,11.16,0,0,1,0,high_value,web,GB
clean_win_control_01653,control,9.84,0,0,1,0,returning_user,web,GB
clean_win_control_00525,control,10.58,0,0,0,0,new_user,android,CA
clean_win_treatment_00614,treatment,10.98,1,0,1,0,returning_user,ios,GB
clean_win_control_00988,control,7.98,1,0,1,0,returning_user,android,CA
clean_win_treatment_00564,treatment,9.91,1,1,1,0,returning_user,ios,US
clean_win_treatment_00274,treatment,11.07,1,0,1,0,new_user,ios,GB
clean_win_treatment_00879,treatment,8.57,0,0,1,0,returning_user,web,US
clean_win_treatment_01498,treatment,11.0,1,0,0,0,new_user,android,CA
clean_win_treatment_01249,treatment,11.41,0,0,0,0,returning_user,android,US
clean_win_treatment_01860,treatment,11.96,0,0,0,0,new_user,android,GB
clean_win_treatment_00254,treatment,8.83,1,0,1,0,new_user,android,DE
clean_win_treatment_01990,treatment,10.31,0,0,0,0,returning_user,web,DE
clean_win_treatment_00012,treatment,11.78,0,1,1,0,returning_user,android,CA
clean_win_control_00949,control,11.39,1,1,1,0,new_user,ios,GB
clean_win_control_00059,control,9.24,0,0,1,0,returning_user,android,CA
clean_win_treatment_01797,treatment,12.34,0,0,0,0,new_user,web,GB
clean_win_treatment_00861,treatment,9.23,0,0,1,0,returning_user,ios,DE
clean_win_treatment_00043,treatment,11.72,0,0,1,0,new_user,web,CA
clean_win_treatment_00869,treatment,8.55,0,0,0,0,returning_user,web,US
clean_win_treatment_00077,treatment,11.01,1,0,1,0,returning_user,ios,DE
clean_win_control_01791,control,10.25,0,0,0,0,high_value,ios,CA
clean_win_control_01520,control,9.63,1,0,1,0,returning_user,android,US
clean_win_control_00668,control,9.62,0,0,1,0,returning_user,android,DE
clean_win_treatment_01810,treatment,10.27,0,1,0,0,returning_user,android,US
clean_win_treatment_00714,treatment,10.02,1,0,1,0,returning_user,web,GB
clean_win_control_00472,control,8.41,0,0,1,0,returning_user,android,CA
clean_win_treatment_00088,treatment,10.8,0,0,1,0,returning_user,ios,DE
clean_win_control_01986,control,10.54,0,1,0,0,returning_user,android,CA
clean_win_treatment_01434,treatment,11.22,0,0,1,0,new_user,ios,US
clean_win_control_01989,control,9.22,0,0,1,0,returning_user,web,US
clean_win_control_00240,control,10.39,0,0,0,0,new_user,android,GB
clean_win_treatment_01338,treatment,11.1,0,0,0,0,new_user,android,GB
clean_win_treatment_00945,treatment,10.52,1,0,0,0,returning_user,ios,CA
clean_win_treatment_01656,treatment,11.82,1,0,0,0,new_user,web,DE
clean_win_control_00962,control,9.63,0,0,0,0,new_user,android,GB
clean_win_treatment_01070,treatment,9.02,1,0,1,0,high_value,web,GB
clean_win_treatment_00109,treatment,11.69,0,1,0,0,new_user,ios,GB
clean_win_control_01152,control,8.85,0,0,0,0,new_user,ios,CA
clean_win_treatment_01951,treatment,13.46,0,0,0,0,new_user,ios,CA
clean_win_control_01424,control,12.42,0,0,0,0,new_user,android,DE
clean_win_treatment_00170,treatment,9.71,1,1,0,0,high_value,web,DE
clean_win_treatment_01128,treatment,10.81,0,0,1,0,high_value,ios,US
clean_win_treatment_00416,treatment,9.94,1,0,0,0,new_user,android,CA
clean_win_treatment_00580,treatment,10.36,0,0,0,0,new_user,ios,US
clean_win_control_00258,control,9.28,1,0,1,0,returning_user,android,CA
clean_win_treatment_00599,treatment,10.32,0,0,1,0,new_user,ios,CA
clean_win_treatment_00329,treatment,11.46,1,1,0,0,new_user,android,CA
clean_win_control_00559,control,11.53,0,0,1,0,new_user,web,US
clean_win_control_00526,control,10.29,0,0,1,0,returning_user,android,DE
clean_win_control_00856,control,10.27,1,0,0,0,new_user,android,GB
clean_win_treatment_00738,treatment,12.51,0,0,0,0,new_user,ios,DE
clean_win_treatment_01994,treatment,8.91,0,0,1,0,new_user,android,US
clean_win_treatment_01964,treatment,13.08,0,0,0,0,returning_user,android,CA
clean_win_treatment_01069,treatment,11.02,0,0,0,0,returning_user,ios,CA
clean_win_control_00875,control,9.85,0,0,1,0,new_user,ios,US
clean_win_control_01130,control,9.53,0,0,1,0,new_user,ios,DE
clean_win_control_00636,control,9.84,0,0,0,0,returning_user,android,DE
clean_win_treatment_00780,treatment,10.27,0,0,1,0,high_value,ios,GB
clean_win_treatment_00410,treatment,10.62,0,0,0,0,new_user,web,US
clean_win_control_00194,control,11.02,0,1,1,0,high_value,android,GB
clean_win_control_00572,control,10.76,0,0,1,0,new_user,android,CA
clean_win_treatment_01455,treatment,10.83,0,0,1,0,returning_user,web,CA
clean_win_control_01776,control,10.78,0,0,0,0,high_value,ios,CA
clean_win_control_01100,control,9.46,0,0,1,0,returning_user,android,US
clean_win_treatment_01855,treatment,10.15,1,0,1,0,new_user,web,DE
clean_win_treatment_00376,treatment,10.57,0,0,1,0,new_user,ios,US
clean_win_control_00751,control,8.62,1,0,0,0,returning_user,web,GB
clean_win_control_00908,control,9.19,0,0,1,0,returning_user,ios,US
clean_win_control_01409,control,7.73,0,0,0,0,high_value,web,CA
clean_win_treatment_00591,treatment,11.4,0,0,1,0,returning_user,ios,DE
clean_win_treatment_00892,treatment,9.86,0,0,1,0,high_value,ios,DE
clean_win_treatment_00192,treatment,10.76,1,0,0,0,new_user,web,US
clean_win_control_00355,control,9.65,1,0,0,0,returning_user,web,CA
clean_win_control_00255,control,10.61,0,0,0,0,high_value,ios,CA
clean_win_control_00139,control,10.39,0,0,0,0,returning_user,web,CA
clean_win_treatment_01016,treatment,8.25,1,0,0,0,returning_user,android,DE
clean_win_treatment_01094,treatment,12.54,0,0,1,0,returning_user,android,CA
clean_win_control_00635,control,10.67,0,0,1,0,returning_user,android,GB
clean_win_control_01266,control,9.56,0,1,1,0,new_user,android,CA
clean_win_treatment_01924,treatment,10.38,0,0,0,0,new_user,web,CA
clean_win_treatment_01537,treatment,10.17,0,0,0,0,new_user,ios,DE
clean_win_control_00567,control,7.86,0,0,1,1,new_user,android,CA
clean_win_control_00018,control,10.75,0,0,0,0,high_value,web,CA
clean_win_treatment_00598,treatment,11.4,0,0,1,0,high_value,android,CA
clean_win_control_01815,control,10.01,1,0,1,0,returning_user,web,US
clean_win_treatment_01593,treatment,9.91,0,0,1,0,high_value,ios,GB
clean_win_control_01795,control,10.26,0,0,1,0,new_user,android,CA
clean_win_control_01718,control,7.81,1,0,1,0,returning_user,ios,DE
